# CDF Module Output Data
# Format: Test_ID Tile_ID Bin_Addr Output_Value
# Test 1: Uniform histogram distribution
1 6 200 128
1 6 201 128
1 6 202 128
1 6 203 128
1 6 204 128
1 6 205 128
1 6 206 128
1 6 207 128
1 6 208 128
1 6 209 128
1 6 210 128
1 6 211 128
1 6 212 128
1 6 213 128
1 6 214 128
1 6 215 128
1 6 216 128
1 6 217 128
1 6 218 128
1 6 219 128
1 6 220 128
1 6 221 128
1 6 222 128
1 6 223 128
1 6 224 128
1 6 225 128
1 6 226 128
1 6 227 128
1 6 228 128
1 6 229 128
1 6 230 128
1 6 231 128
1 6 232 128
1 6 233 128
1 6 234 128
1 6 235 128
1 6 236 128
1 6 237 128
1 6 238 128
1 6 239 128
1 6 240 128
1 6 241 128
1 6 242 128
1 6 243 128
1 6 244 128
1 6 245 128
1 6 246 128
1 6 247 128
1 6 248 128
1 6 249 128
1 6 250 128
1 6 251 128
1 6 252 128
1 6 253 128
1 6 254 128
1 6 255 128
1 7 0 128
1 7 1 128
1 7 2 128
1 7 3 128
1 7 4 128
1 7 5 128
1 7 6 128
1 7 7 128
1 7 8 128
1 7 9 128
1 7 10 128
1 7 11 128
1 7 12 128
1 7 13 128
1 7 14 128
1 7 15 128
1 7 16 128
1 7 17 128
1 7 18 128
1 7 19 128
1 7 20 128
1 7 21 128
1 7 22 128
1 7 23 128
1 7 24 128
1 7 25 128
1 7 26 128
1 7 27 128
1 7 28 128
1 7 29 128
1 7 30 128
1 7 31 128
1 7 32 128
1 7 33 128
1 7 34 128
1 7 35 128
1 7 36 128
1 7 37 128
1 7 38 128
1 7 39 128
1 7 40 128
1 7 41 128
1 7 42 128
1 7 43 128
1 7 44 128
1 7 45 128
1 7 46 128
1 7 47 128
1 7 48 128
1 7 49 128
1 7 50 128
1 7 51 128
1 7 52 128
1 7 53 128
1 7 54 128
1 7 55 128
1 7 56 128
1 7 57 128
1 7 58 128
1 7 59 128
1 7 60 128
1 7 61 128
1 7 62 128
1 7 63 128
1 7 64 128
1 7 65 128
1 7 66 128
1 7 67 128
1 7 68 128
1 7 69 128
1 7 70 128
1 7 71 128
1 7 72 128
1 7 73 128
1 7 74 128
1 7 75 128
1 7 76 128
1 7 77 128
1 7 78 128
1 7 79 128
1 7 80 128
1 7 81 128
1 7 82 128
1 7 83 128
1 7 84 128
1 7 85 128
1 7 86 128
1 7 87 128
1 7 88 128
1 7 89 128
1 7 90 128
1 7 91 128
1 7 92 128
1 7 93 128
1 7 94 128
1 7 95 128
1 7 96 128
1 7 97 128
1 7 98 128
1 7 99 128
1 7 100 128
1 7 101 128
1 7 102 128
1 7 103 128
1 7 104 128
1 7 105 128
1 7 106 128
1 7 107 128
1 7 108 128
1 7 109 128
1 7 110 128
1 7 111 128
1 7 112 128
1 7 113 128
1 7 114 128
1 7 115 128
1 7 116 128
1 7 117 128
1 7 118 128
1 7 119 128
1 7 120 128
1 7 121 128
1 7 122 128
1 7 123 128
1 7 124 128
1 7 125 128
1 7 126 128
1 7 127 128
1 7 128 128
1 7 129 128
1 7 130 128
1 7 131 128
1 7 132 128
1 7 133 128
1 7 134 128
1 7 135 128
1 7 136 128
1 7 137 128
1 7 138 128
1 7 139 128
1 7 140 128
1 7 141 128
1 7 142 128
1 7 143 128
1 7 144 128
1 7 145 128
1 7 146 128
1 7 147 128
1 7 148 128
1 7 149 128
1 7 150 128
1 7 151 128
1 7 152 128
1 7 153 128
1 7 154 128
1 7 155 128
1 7 156 128
1 7 157 128
1 7 158 128
1 7 159 128
1 7 160 128
1 7 161 128
1 7 162 128
1 7 163 128
1 7 164 128
1 7 165 128
1 7 166 128
1 7 167 128
1 7 168 128
1 7 169 128
1 7 170 128
1 7 171 128
1 7 172 128
1 7 173 128
1 7 174 128
1 7 175 128
1 7 176 128
1 7 177 128
1 7 178 128
1 7 179 128
1 7 180 128
1 7 181 128
1 7 182 128
1 7 183 128
1 7 184 128
1 7 185 128
1 7 186 128
1 7 187 128
1 7 188 128
1 7 189 128
1 7 190 128
1 7 191 128
1 7 192 128
1 7 193 128
1 7 194 128
1 7 195 128
1 7 196 128
1 7 197 128
1 7 198 128
1 7 199 128
1 7 200 128
1 7 201 128
1 7 202 128
1 7 203 128
1 7 204 128
1 7 205 128
1 7 206 128
1 7 207 128
1 7 208 128
1 7 209 128
1 7 210 128
1 7 211 128
1 7 212 128
1 7 213 128
1 7 214 128
1 7 215 128
1 7 216 128
1 7 217 128
1 7 218 128
1 7 219 128
1 7 220 128
1 7 221 128
1 7 222 128
1 7 223 128
1 7 224 128
1 7 225 128
1 7 226 128
1 7 227 128
1 7 228 128
1 7 229 128
1 7 230 128
1 7 231 128
1 7 232 128
1 7 233 128
1 7 234 128
1 7 235 128
1 7 236 128
1 7 237 128
1 7 238 128
1 7 239 128
1 7 240 128
1 7 241 128
1 7 242 128
1 7 243 128
1 7 244 128
1 7 245 128
1 7 246 128
1 7 247 128
1 7 248 128
1 7 249 128
1 7 250 128
1 7 251 128
1 7 252 128
1 7 253 128
1 7 254 128
1 7 255 128
1 8 0 128
1 8 1 128
1 8 2 128
1 8 3 128
1 8 4 128
1 8 5 128
1 8 6 128
1 8 7 128
1 8 8 128
1 8 9 128
1 8 10 128
1 8 11 128
1 8 12 128
1 8 13 128
1 8 14 128
1 8 15 128
1 8 16 128
1 8 17 128
1 8 18 128
1 8 19 128
1 8 20 128
1 8 21 128
1 8 22 128
1 8 23 128
1 8 24 128
1 8 25 128
1 8 26 128
1 8 27 128
1 8 28 128
1 8 29 128
1 8 30 128
1 8 31 128
1 8 32 128
1 8 33 128
1 8 34 128
1 8 35 128
1 8 36 128
1 8 37 128
1 8 38 128
1 8 39 128
1 8 40 128
1 8 41 128
1 8 42 128
1 8 43 128
1 8 44 128
1 8 45 128
1 8 46 128
1 8 47 128
1 8 48 128
1 8 49 128
1 8 50 128
1 8 51 128
1 8 52 128
1 8 53 128
1 8 54 128
1 8 55 128
1 8 56 128
1 8 57 128
1 8 58 128
1 8 59 128
1 8 60 128
1 8 61 128
1 8 62 128
1 8 63 128
1 8 64 128
1 8 65 128
1 8 66 128
1 8 67 128
1 8 68 128
1 8 69 128
1 8 70 128
1 8 71 128
1 8 72 128
1 8 73 128
1 8 74 128
1 8 75 128
1 8 76 128
1 8 77 128
1 8 78 128
1 8 79 128
1 8 80 128
1 8 81 128
1 8 82 128
1 8 83 128
1 8 84 128
1 8 85 128
1 8 86 128
1 8 87 128
1 8 88 128
1 8 89 128
1 8 90 128
1 8 91 128
1 8 92 128
1 8 93 128
1 8 94 128
1 8 95 128
1 8 96 128
1 8 97 128
1 8 98 128
1 8 99 128
1 8 100 128
1 8 101 128
1 8 102 128
1 8 103 128
1 8 104 128
1 8 105 128
1 8 106 128
1 8 107 128
1 8 108 128
1 8 109 128
1 8 110 128
1 8 111 128
1 8 112 128
1 8 113 128
1 8 114 128
1 8 115 128
1 8 116 128
1 8 117 128
1 8 118 128
1 8 119 128
1 8 120 128
1 8 121 128
1 8 122 128
1 8 123 128
1 8 124 128
1 8 125 128
1 8 126 128
1 8 127 128
1 8 128 128
1 8 129 128
1 8 130 128
1 8 131 128
1 8 132 128
1 8 133 128
1 8 134 128
1 8 135 128
1 8 136 128
1 8 137 128
1 8 138 128
1 8 139 128
1 8 140 128
1 8 141 128
1 8 142 128
1 8 143 128
1 8 144 128
1 8 145 128
1 8 146 128
1 8 147 128
1 8 148 128
1 8 149 128
1 8 150 128
1 8 151 128
1 8 152 128
1 8 153 128
1 8 154 128
1 8 155 128
1 8 156 128
1 8 157 128
1 8 158 128
1 8 159 128
1 8 160 128
1 8 161 128
1 8 162 128
1 8 163 128
1 8 164 128
1 8 165 128
1 8 166 128
1 8 167 128
1 8 168 128
1 8 169 128
1 8 170 128
1 8 171 128
1 8 172 128
1 8 173 128
1 8 174 128
1 8 175 128
1 8 176 128
1 8 177 128
1 8 178 128
1 8 179 128
1 8 180 128
1 8 181 128
1 8 182 128
1 8 183 128
1 8 184 128
1 8 185 128
1 8 186 128
1 8 187 128
1 8 188 128
1 8 189 128
1 8 190 128
1 8 191 128
1 8 192 128
1 8 193 128
1 8 194 128
1 8 195 128
1 8 196 128
1 8 197 128
1 8 198 128
1 8 199 128
1 8 200 128
1 8 201 128
1 8 202 128
1 8 203 128
1 8 204 128
1 8 205 128
1 8 206 128
1 8 207 128
1 8 208 128
1 8 209 128
1 8 210 128
1 8 211 128
1 8 212 128
1 8 213 128
1 8 214 128
1 8 215 128
1 8 216 128
1 8 217 128
1 8 218 128
1 8 219 128
1 8 220 128
1 8 221 128
1 8 222 128
1 8 223 128
1 8 224 128
1 8 225 128
1 8 226 128
1 8 227 128
1 8 228 128
1 8 229 128
1 8 230 128
1 8 231 128
1 8 232 128
1 8 233 128
1 8 234 128
1 8 235 128
1 8 236 128
1 8 237 128
1 8 238 128
1 8 239 128
1 8 240 128
1 8 241 128
1 8 242 128
1 8 243 128
1 8 244 128
1 8 245 128
1 8 246 128
1 8 247 128
1 8 248 128
1 8 249 128
1 8 250 128
1 8 251 128
1 8 252 128
1 8 253 128
1 8 254 128
1 8 255 128
1 9 0 128
1 9 1 128
1 9 2 128
1 9 3 128
1 9 4 128
1 9 5 128
1 9 6 128
1 9 7 128
1 9 8 128
1 9 9 128
1 9 10 128
1 9 11 128
1 9 12 128
1 9 13 128
1 9 14 128
1 9 15 128
1 9 16 128
1 9 17 128
1 9 18 128
1 9 19 128
1 9 20 128
1 9 21 128
1 9 22 128
1 9 23 128
1 9 24 128
1 9 25 128
1 9 26 128
1 9 27 128
1 9 28 128
1 9 29 128
1 9 30 128
1 9 31 128
1 9 32 128
1 9 33 128
1 9 34 128
1 9 35 128
1 9 36 128
1 9 37 128
1 9 38 128
1 9 39 128
1 9 40 128
1 9 41 128
1 9 42 128
1 9 43 128
1 9 44 128
1 9 45 128
1 9 46 128
1 9 47 128
1 9 48 128
1 9 49 128
1 9 50 128
1 9 51 128
1 9 52 128
1 9 53 128
1 9 54 128
1 9 55 128
1 9 56 128
1 9 57 128
1 9 58 128
1 9 59 128
1 9 60 128
1 9 61 128
1 9 62 128
1 9 63 128
1 9 64 128
1 9 65 128
1 9 66 128
1 9 67 128
1 9 68 128
1 9 69 128
1 9 70 128
1 9 71 128
1 9 72 128
1 9 73 128
1 9 74 128
1 9 75 128
1 9 76 128
1 9 77 128
1 9 78 128
1 9 79 128
1 9 80 128
1 9 81 128
1 9 82 128
1 9 83 128
1 9 84 128
1 9 85 128
1 9 86 128
1 9 87 128
1 9 88 128
1 9 89 128
1 9 90 128
1 9 91 128
1 9 92 128
1 9 93 128
1 9 94 128
1 9 95 128
1 9 96 128
1 9 97 128
1 9 98 128
1 9 99 128
1 9 100 128
1 9 101 128
1 9 102 128
1 9 103 128
1 9 104 128
1 9 105 128
1 9 106 128
1 9 107 128
1 9 108 128
1 9 109 128
1 9 110 128
1 9 111 128
1 9 112 128
1 9 113 128
1 9 114 128
1 9 115 128
1 9 116 128
1 9 117 128
1 9 118 128
1 9 119 128
1 9 120 128
1 9 121 128
1 9 122 128
1 9 123 128
1 9 124 128
1 9 125 128
1 9 126 128
1 9 127 128
1 9 128 128
1 9 129 128
1 9 130 128
1 9 131 128
1 9 132 128
1 9 133 128
1 9 134 128
1 9 135 128
1 9 136 128
1 9 137 128
1 9 138 128
1 9 139 128
1 9 140 128
1 9 141 128
1 9 142 128
1 9 143 128
1 9 144 128
1 9 145 128
1 9 146 128
1 9 147 128
1 9 148 128
1 9 149 128
1 9 150 128
1 9 151 128
1 9 152 128
1 9 153 128
1 9 154 128
1 9 155 128
1 9 156 128
1 9 157 128
1 9 158 128
1 9 159 128
1 9 160 128
1 9 161 128
1 9 162 128
1 9 163 128
1 9 164 128
1 9 165 128
1 9 166 128
1 9 167 128
1 9 168 128
1 9 169 128
1 9 170 128
1 9 171 128
1 9 172 128
1 9 173 128
1 9 174 128
1 9 175 128
1 9 176 128
1 9 177 128
1 9 178 128
1 9 179 128
1 9 180 128
1 9 181 128
1 9 182 128
1 9 183 128
1 9 184 128
1 9 185 128
1 9 186 128
1 9 187 128
1 9 188 128
1 9 189 128
1 9 190 128
1 9 191 128
1 9 192 128
1 9 193 128
1 9 194 128
1 9 195 128
1 9 196 128
1 9 197 128
1 9 198 128
1 9 199 128
1 9 200 128
1 9 201 128
1 9 202 128
1 9 203 128
1 9 204 128
1 9 205 128
1 9 206 128
1 9 207 128
1 9 208 128
1 9 209 128
1 9 210 128
1 9 211 128
1 9 212 128
1 9 213 128
1 9 214 128
1 9 215 128
1 9 216 128
1 9 217 128
1 9 218 128
1 9 219 128
1 9 220 128
1 9 221 128
1 9 222 128
1 9 223 128
1 9 224 128
1 9 225 128
1 9 226 128
1 9 227 128
1 9 228 128
1 9 229 128
1 9 230 128
1 9 231 128
1 9 232 128
1 9 233 128
1 9 234 128
1 9 235 128
1 9 236 128
1 9 237 128
1 9 238 128
1 9 239 128
1 9 240 128
1 9 241 128
1 9 242 128
1 9 243 128
1 9 244 128
1 9 245 128
1 9 246 128
1 9 247 128
1 9 248 128
1 9 249 128
1 9 250 128
1 9 251 128
1 9 252 128
1 9 253 128
1 9 254 128
1 9 255 128
1 10 0 128
1 10 1 128
1 10 2 128
1 10 3 128
1 10 4 128
1 10 5 128
1 10 6 128
1 10 7 128
1 10 8 128
1 10 9 128
1 10 10 128
1 10 11 128
1 10 12 128
1 10 13 128
1 10 14 128
1 10 15 128
1 10 16 128
1 10 17 128
1 10 18 128
1 10 19 128
1 10 20 128
1 10 21 128
1 10 22 128
1 10 23 128
1 10 24 128
1 10 25 128
1 10 26 128
1 10 27 128
1 10 28 128
1 10 29 128
1 10 30 128
1 10 31 128
1 10 32 128
1 10 33 128
1 10 34 128
1 10 35 128
1 10 36 128
1 10 37 128
1 10 38 128
1 10 39 128
1 10 40 128
1 10 41 128
1 10 42 128
1 10 43 128
1 10 44 128
1 10 45 128
1 10 46 128
1 10 47 128
1 10 48 128
1 10 49 128
1 10 50 128
1 10 51 128
1 10 52 128
1 10 53 128
1 10 54 128
1 10 55 128
1 10 56 128
1 10 57 128
1 10 58 128
1 10 59 128
1 10 60 128
1 10 61 128
1 10 62 128
1 10 63 128
1 10 64 128
1 10 65 128
1 10 66 128
1 10 67 128
1 10 68 128
1 10 69 128
1 10 70 128
1 10 71 128
1 10 72 128
1 10 73 128
1 10 74 128
1 10 75 128
1 10 76 128
1 10 77 128
1 10 78 128
1 10 79 128
1 10 80 128
1 10 81 128
1 10 82 128
1 10 83 128
1 10 84 128
1 10 85 128
1 10 86 128
1 10 87 128
1 10 88 128
1 10 89 128
1 10 90 128
1 10 91 128
1 10 92 128
1 10 93 128
1 10 94 128
1 10 95 128
1 10 96 128
1 10 97 128
1 10 98 128
1 10 99 128
1 10 100 128
1 10 101 128
1 10 102 128
1 10 103 128
1 10 104 128
1 10 105 128
1 10 106 128
1 10 107 128
1 10 108 128
1 10 109 128
1 10 110 128
1 10 111 128
1 10 112 128
1 10 113 128
1 10 114 128
1 10 115 128
1 10 116 128
1 10 117 128
1 10 118 128
1 10 119 128
1 10 120 128
1 10 121 128
1 10 122 128
1 10 123 128
1 10 124 128
1 10 125 128
1 10 126 128
1 10 127 128
1 10 128 128
1 10 129 128
1 10 130 128
1 10 131 128
1 10 132 128
1 10 133 128
1 10 134 128
1 10 135 128
1 10 136 128
1 10 137 128
1 10 138 128
1 10 139 128
1 10 140 128
1 10 141 128
1 10 142 128
1 10 143 128
1 10 144 128
1 10 145 128
1 10 146 128
1 10 147 128
1 10 148 128
1 10 149 128
1 10 150 128
1 10 151 128
1 10 152 128
1 10 153 128
1 10 154 128
1 10 155 128
1 10 156 128
1 10 157 128
1 10 158 128
1 10 159 128
1 10 160 128
1 10 161 128
1 10 162 128
1 10 163 128
1 10 164 128
1 10 165 128
1 10 166 128
1 10 167 128
1 10 168 128
1 10 169 128
1 10 170 128
1 10 171 128
1 10 172 128
1 10 173 128
1 10 174 128
1 10 175 128
1 10 176 128
1 10 177 128
1 10 178 128
1 10 179 128
1 10 180 128
1 10 181 128
1 10 182 128
1 10 183 128
1 10 184 128
1 10 185 128
1 10 186 128
1 10 187 128
1 10 188 128
1 10 189 128
1 10 190 128
1 10 191 128
1 10 192 128
1 10 193 128
1 10 194 128
1 10 195 128
1 10 196 128
1 10 197 128
1 10 198 128
1 10 199 128
1 10 200 128
1 10 201 128
1 10 202 128
1 10 203 128
1 10 204 128
1 10 205 128
1 10 206 128
1 10 207 128
1 10 208 128
1 10 209 128
1 10 210 128
1 10 211 128
1 10 212 128
1 10 213 128
1 10 214 128
1 10 215 128
1 10 216 128
1 10 217 128
1 10 218 128
1 10 219 128
1 10 220 128
1 10 221 128
1 10 222 128
1 10 223 128
1 10 224 128
1 10 225 128
1 10 226 128
1 10 227 128
1 10 228 128
1 10 229 128
1 10 230 128
1 10 231 128
1 10 232 128
1 10 233 128
1 10 234 128
1 10 235 128
1 10 236 128
1 10 237 128
1 10 238 128
1 10 239 128
1 10 240 128
1 10 241 128
1 10 242 128
1 10 243 128
1 10 244 128
1 10 245 128
1 10 246 128
1 10 247 128
1 10 248 128
1 10 249 128
1 10 250 128
1 10 251 128
1 10 252 128
1 10 253 128
1 10 254 128
1 10 255 128
1 11 0 128
1 11 1 128
1 11 2 128
1 11 3 128
1 11 4 128
1 11 5 128
1 11 6 128
1 11 7 128
1 11 8 128
1 11 9 128
1 11 10 128
1 11 11 128
1 11 12 128
1 11 13 128
1 11 14 128
1 11 15 128
1 11 16 128
1 11 17 128
1 11 18 128
1 11 19 128
1 11 20 128
1 11 21 128
1 11 22 128
1 11 23 128
1 11 24 128
1 11 25 128
1 11 26 128
1 11 27 128
1 11 28 128
1 11 29 128
1 11 30 128
1 11 31 128
1 11 32 128
1 11 33 128
1 11 34 128
1 11 35 128
1 11 36 128
1 11 37 128
1 11 38 128
1 11 39 128
1 11 40 128
1 11 41 128
1 11 42 128
1 11 43 128
1 11 44 128
1 11 45 128
1 11 46 128
1 11 47 128
1 11 48 128
1 11 49 128
1 11 50 128
1 11 51 128
1 11 52 128
1 11 53 128
1 11 54 128
1 11 55 128
1 11 56 128
1 11 57 128
1 11 58 128
1 11 59 128
1 11 60 128
1 11 61 128
1 11 62 128
1 11 63 128
1 11 64 128
1 11 65 128
1 11 66 128
1 11 67 128
1 11 68 128
1 11 69 128
1 11 70 128
1 11 71 128
1 11 72 128
1 11 73 128
1 11 74 128
1 11 75 128
1 11 76 128
1 11 77 128
1 11 78 128
1 11 79 128
1 11 80 128
1 11 81 128
1 11 82 128
1 11 83 128
1 11 84 128
1 11 85 128
1 11 86 128
1 11 87 128
1 11 88 128
1 11 89 128
1 11 90 128
1 11 91 128
1 11 92 128
1 11 93 128
1 11 94 128
1 11 95 128
1 11 96 128
1 11 97 128
1 11 98 128
1 11 99 128
1 11 100 128
1 11 101 128
1 11 102 128
1 11 103 128
1 11 104 128
1 11 105 128
1 11 106 128
1 11 107 128
1 11 108 128
1 11 109 128
1 11 110 128
1 11 111 128
1 11 112 128
1 11 113 128
1 11 114 128
1 11 115 128
1 11 116 128
1 11 117 128
1 11 118 128
1 11 119 128
1 11 120 128
1 11 121 128
1 11 122 128
1 11 123 128
1 11 124 128
1 11 125 128
1 11 126 128
1 11 127 128
1 11 128 128
1 11 129 128
1 11 130 128
1 11 131 128
1 11 132 128
1 11 133 128
1 11 134 128
1 11 135 128
1 11 136 128
1 11 137 128
1 11 138 128
1 11 139 128
1 11 140 128
1 11 141 128
1 11 142 128
1 11 143 128
1 11 144 128
1 11 145 128
1 11 146 128
1 11 147 128
1 11 148 128
1 11 149 128
1 11 150 128
1 11 151 128
1 11 152 128
1 11 153 128
1 11 154 128
1 11 155 128
1 11 156 128
1 11 157 128
1 11 158 128
1 11 159 128
1 11 160 128
1 11 161 128
1 11 162 128
1 11 163 128
1 11 164 128
1 11 165 128
1 11 166 128
1 11 167 128
1 11 168 128
1 11 169 128
1 11 170 128
1 11 171 128
1 11 172 128
1 11 173 128
1 11 174 128
1 11 175 128
1 11 176 128
1 11 177 128
1 11 178 128
1 11 179 128
1 11 180 128
1 11 181 128
1 11 182 128
1 11 183 128
1 11 184 128
1 11 185 128
1 11 186 128
1 11 187 128
1 11 188 128
1 11 189 128
1 11 190 128
1 11 191 128
1 11 192 128
1 11 193 128
1 11 194 128
1 11 195 128
1 11 196 128
1 11 197 128
1 11 198 128
1 11 199 128
1 11 200 128
1 11 201 128
1 11 202 128
1 11 203 128
1 11 204 128
1 11 205 128
1 11 206 128
1 11 207 128
1 11 208 128
1 11 209 128
1 11 210 128
1 11 211 128
1 11 212 128
1 11 213 128
1 11 214 128
1 11 215 128
1 11 216 128
1 11 217 128
1 11 218 128
1 11 219 128
1 11 220 128
1 11 221 128
1 11 222 128
1 11 223 128
1 11 224 128
1 11 225 128
1 11 226 128
1 11 227 128
1 11 228 128
1 11 229 128
1 11 230 128
1 11 231 128
1 11 232 128
1 11 233 128
1 11 234 128
1 11 235 128
1 11 236 128
1 11 237 128
1 11 238 128
1 11 239 128
1 11 240 128
1 11 241 128
1 11 242 128
1 11 243 128
1 11 244 128
1 11 245 128
1 11 246 128
1 11 247 128
1 11 248 128
1 11 249 128
1 11 250 128
1 11 251 128
1 11 252 128
1 11 253 128
1 11 254 128
1 11 255 128
1 12 0 128
1 12 1 128
1 12 2 128
1 12 3 128
1 12 4 128
1 12 5 128
1 12 6 128
1 12 7 128
1 12 8 128
1 12 9 128
1 12 10 128
1 12 11 128
1 12 12 128
1 12 13 128
1 12 14 128
1 12 15 128
1 12 16 128
1 12 17 128
1 12 18 128
1 12 19 128
1 12 20 128
1 12 21 128
1 12 22 128
1 12 23 128
1 12 24 128
1 12 25 128
1 12 26 128
1 12 27 128
1 12 28 128
1 12 29 128
1 12 30 128
1 12 31 128
1 12 32 128
1 12 33 128
1 12 34 128
1 12 35 128
1 12 36 128
1 12 37 128
1 12 38 128
1 12 39 128
1 12 40 128
1 12 41 128
1 12 42 128
1 12 43 128
1 12 44 128
1 12 45 128
1 12 46 128
1 12 47 128
1 12 48 128
1 12 49 128
1 12 50 128
1 12 51 128
1 12 52 128
1 12 53 128
1 12 54 128
1 12 55 128
1 12 56 128
1 12 57 128
1 12 58 128
1 12 59 128
1 12 60 128
1 12 61 128
1 12 62 128
1 12 63 128
1 12 64 128
1 12 65 128
1 12 66 128
1 12 67 128
1 12 68 128
1 12 69 128
1 12 70 128
1 12 71 128
1 12 72 128
1 12 73 128
1 12 74 128
1 12 75 128
1 12 76 128
1 12 77 128
1 12 78 128
1 12 79 128
1 12 80 128
1 12 81 128
1 12 82 128
1 12 83 128
1 12 84 128
1 12 85 128
1 12 86 128
1 12 87 128
1 12 88 128
1 12 89 128
1 12 90 128
1 12 91 128
1 12 92 128
1 12 93 128
1 12 94 128
1 12 95 128
1 12 96 128
1 12 97 128
1 12 98 128
1 12 99 128
1 12 100 128
1 12 101 128
1 12 102 128
1 12 103 128
1 12 104 128
1 12 105 128
1 12 106 128
1 12 107 128
1 12 108 128
1 12 109 128
1 12 110 128
1 12 111 128
1 12 112 128
1 12 113 128
1 12 114 128
1 12 115 128
1 12 116 128
1 12 117 128
1 12 118 128
1 12 119 128
1 12 120 128
1 12 121 128
1 12 122 128
1 12 123 128
1 12 124 128
1 12 125 128
1 12 126 128
1 12 127 128
1 12 128 128
1 12 129 128
1 12 130 128
1 12 131 128
1 12 132 128
1 12 133 128
1 12 134 128
1 12 135 128
1 12 136 128
1 12 137 128
1 12 138 128
1 12 139 128
1 12 140 128
1 12 141 128
1 12 142 128
1 12 143 128
1 12 144 128
1 12 145 128
1 12 146 128
1 12 147 128
1 12 148 128
1 12 149 128
1 12 150 128
1 12 151 128
1 12 152 128
1 12 153 128
1 12 154 128
1 12 155 128
1 12 156 128
1 12 157 128
1 12 158 128
1 12 159 128
1 12 160 128
1 12 161 128
1 12 162 128
1 12 163 128
1 12 164 128
1 12 165 128
1 12 166 128
1 12 167 128
1 12 168 128
1 12 169 128
1 12 170 128
1 12 171 128
1 12 172 128
1 12 173 128
1 12 174 128
1 12 175 128
1 12 176 128
1 12 177 128
1 12 178 128
1 12 179 128
1 12 180 128
1 12 181 128
1 12 182 128
1 12 183 128
1 12 184 128
1 12 185 128
1 12 186 128
1 12 187 128
1 12 188 128
1 12 189 128
1 12 190 128
1 12 191 128
1 12 192 128
1 12 193 128
1 12 194 128
1 12 195 128
1 12 196 128
1 12 197 128
1 12 198 128
1 12 199 128
1 12 200 128
1 12 201 128
1 12 202 128
1 12 203 128
1 12 204 128
1 12 205 128
1 12 206 128
1 12 207 128
1 12 208 128
1 12 209 128
1 12 210 128
1 12 211 128
1 12 212 128
1 12 213 128
1 12 214 128
1 12 215 128
1 12 216 128
1 12 217 128
1 12 218 128
1 12 219 128
1 12 220 128
1 12 221 128
1 12 222 128
1 12 223 128
1 12 224 128
1 12 225 128
1 12 226 128
1 12 227 128
1 12 228 128
1 12 229 128
1 12 230 128
1 12 231 128
1 12 232 128
1 12 233 128
1 12 234 128
1 12 235 128
1 12 236 128
1 12 237 128
1 12 238 128
1 12 239 128
1 12 240 128
1 12 241 128
1 12 242 128
1 12 243 128
1 12 244 128
1 12 245 128
1 12 246 128
1 12 247 128
1 12 248 128
1 12 249 128
1 12 250 128
1 12 251 128
1 12 252 128
1 12 253 128
1 12 254 128
1 12 255 128
1 13 0 128
1 13 1 128
1 13 2 128
1 13 3 128
1 13 4 128
1 13 5 128
1 13 6 128
1 13 7 128
1 13 8 128
1 13 9 128
1 13 10 128
1 13 11 128
1 13 12 128
1 13 13 128
1 13 14 128
1 13 15 128
1 13 16 128
1 13 17 128
1 13 18 128
1 13 19 128
1 13 20 128
1 13 21 128
1 13 22 128
1 13 23 128
1 13 24 128
1 13 25 128
1 13 26 128
1 13 27 128
1 13 28 128
1 13 29 128
1 13 30 128
1 13 31 128
1 13 32 128
1 13 33 128
1 13 34 128
1 13 35 128
1 13 36 128
1 13 37 128
1 13 38 128
1 13 39 128
1 13 40 128
1 13 41 128
1 13 42 128
1 13 43 128
1 13 44 128
1 13 45 128
1 13 46 128
1 13 47 128
1 13 48 128
1 13 49 128
1 13 50 128
1 13 51 128
1 13 52 128
1 13 53 128
1 13 54 128
1 13 55 128
1 13 56 128
1 13 57 128
1 13 58 128
1 13 59 128
1 13 60 128
1 13 61 128
1 13 62 128
1 13 63 128
1 13 64 128
1 13 65 128
1 13 66 128
1 13 67 128
1 13 68 128
1 13 69 128
1 13 70 128
1 13 71 128
1 13 72 128
1 13 73 128
1 13 74 128
1 13 75 128
1 13 76 128
1 13 77 128
1 13 78 128
1 13 79 128
1 13 80 128
1 13 81 128
1 13 82 128
1 13 83 128
1 13 84 128
1 13 85 128
1 13 86 128
1 13 87 128
1 13 88 128
1 13 89 128
1 13 90 128
1 13 91 128
1 13 92 128
1 13 93 128
1 13 94 128
1 13 95 128
1 13 96 128
1 13 97 128
1 13 98 128
1 13 99 128
1 13 100 128
1 13 101 128
1 13 102 128
1 13 103 128
1 13 104 128
1 13 105 128
1 13 106 128
1 13 107 128
1 13 108 128
1 13 109 128
1 13 110 128
1 13 111 128
1 13 112 128
1 13 113 128
1 13 114 128
1 13 115 128
1 13 116 128
1 13 117 128
1 13 118 128
1 13 119 128
1 13 120 128
1 13 121 128
1 13 122 128
1 13 123 128
1 13 124 128
1 13 125 128
1 13 126 128
1 13 127 128
1 13 128 128
1 13 129 128
1 13 130 128
1 13 131 128
1 13 132 128
1 13 133 128
1 13 134 128
1 13 135 128
1 13 136 128
1 13 137 128
1 13 138 128
1 13 139 128
1 13 140 128
1 13 141 128
1 13 142 128
1 13 143 128
1 13 144 128
1 13 145 128
1 13 146 128
1 13 147 128
1 13 148 128
1 13 149 128
1 13 150 128
